Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,191,Croatia,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2000,2000,t,648.23,I,Imputed value,
QCL,Crops and livestock products,191,Croatia,5510,Production,01449.90,"Other oil seeds, n.e.c.",2000,2000,t,832,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,t,11078.3,I,Imputed value,
QCL,Crops and livestock products,191,Croatia,5510,Production,01345,Peaches and nectarines,2000,2000,t,6941,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01342.01,Pears,2000,2000,t,4352,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01705,"Peas, dry",2000,2000,t,913,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01242,"Peas, green",2000,2000,t,1116,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01346,Plums and sloes,2000,2000,t,22261,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01448,Poppy seed,2000,2000,t,400,E,Estimated value,
QCL,Crops and livestock products,191,Croatia,5510,Production,01510,Potatoes,2000,2000,t,553712,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01342.02,Quinces,2000,2000,t,943,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01443,Rape or colza seed,2000,2000,t,29436,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01353.01,Raspberries,2000,2000,t,959,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,0116,Rye,2000,2000,t,7236,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,0114,Sorghum,2000,2000,t,565.08,I,Imputed value,
QCL,Crops and livestock products,191,Croatia,5510,Production,01344.01,Sour cherries,2000,2000,t,5496,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,0141,Soya beans,2000,2000,t,65299,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01354,Strawberries,2000,2000,t,1085,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01801,Sugar beet,2000,2000,t,482211,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01445,Sunflower seed,2000,2000,t,53956,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01324,"Tangerines, mandarins, clementines",2000,2000,t,19361,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01234,Tomatoes,2000,2000,t,15530,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01191,Triticale,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,191,Croatia,5510,Production,01929.02,"True hemp, raw or retted",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,191,Croatia,5510,Production,01970,Unmanufactured tobacco,2000,2000,t,9714,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01709.01,Vetches,2000,2000,t,2400,E,Estimated value,
QCL,Crops and livestock products,191,Croatia,5510,Production,01376,"Walnuts, in shell",2000,2000,t,4480,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,01221,Watermelons,2000,2000,t,24009,A,Official figure,
QCL,Crops and livestock products,191,Croatia,5510,Production,0111,Wheat,2000,2000,t,865260,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01929.06,"Agave fibres, raw, n.e.c.",2000,2000,t,7809.48,I,Imputed value,
QCL,Crops and livestock products,192,Cuba,5510,Production,01311,Avocados,2000,2000,t,6803.53,I,Imputed value,
QCL,Crops and livestock products,192,Cuba,5510,Production,01312,Bananas,2000,2000,t,265587,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01701,"Beans, dry",2000,2000,t,106300,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01212,Cabbages,2000,2000,t,155025,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01229,Cantaloupes and other melons,2000,2000,t,53000,E,Estimated value,
QCL,Crops and livestock products,192,Cuba,5510,Production,01520.01,"Cassava, fresh",2000,2000,t,426800,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2000,2000,t,45845,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01640,Cocoa beans,2000,2000,t,2900,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01460,"Coconuts, in shell",2000,2000,t,80153,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01610,"Coffee, green",2000,2000,t,16500,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,192,Cuba,5510,Production,01232,Cucumbers and gherkins,2000,2000,t,201210,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01233,Eggplants (aubergines),2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,192,Cuba,5510,Production,01330,Grapes,2000,2000,t,29000,E,Estimated value,
QCL,Crops and livestock products,192,Cuba,5510,Production,01252,Green garlic,2000,2000,t,46185,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,0142,"Groundnuts, excluding shelled",2000,2000,t,15000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,192,Cuba,5510,Production,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2000,2000,t,10002.1,I,Imputed value,
QCL,Crops and livestock products,192,Cuba,5510,Production,01322,Lemons and limes,2000,2000,t,19688,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,0112,Maize (corn),2000,2000,t,273200,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01316,"Mangoes, guavas and mangosteens",2000,2000,t,217191,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,t,72859,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01323,Oranges,2000,2000,t,470487,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01329,"Other citrus fruit, n.e.c.",2000,2000,t,2200,E,Estimated value,
QCL,Crops and livestock products,192,Cuba,5510,Production,01359.90,"Other fruits, n.e.c.",2000,2000,t,183871,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01319,"Other tropical fruits, n.e.c.",2000,2000,t,25000,E,Estimated value,
QCL,Crops and livestock products,192,Cuba,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,t,951200,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01317,Papayas,2000,2000,t,95503,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01318,Pineapples,2000,2000,t,24082,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01313,Plantains and cooking bananas,2000,2000,t,579313,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01321,Pomelos and grapefruits,2000,2000,t,443705,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01510,Potatoes,2000,2000,t,367853,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01235,"Pumpkins, squash and gourds",2000,2000,t,291203,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,0113,Rice,2000,2000,t,552800,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01921.01,"Seed cotton, unginned",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,192,Cuba,5510,Production,01929.05,"Sisal, raw",2000,2000,t,140,E,Estimated value,
QCL,Crops and livestock products,192,Cuba,5510,Production,0114,Sorghum,2000,2000,t,200,E,Estimated value,
QCL,Crops and livestock products,192,Cuba,5510,Production,01802,Sugar cane,2000,2000,t,36400000,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01530,Sweet potatoes,2000,2000,t,302448,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01324,"Tangerines, mandarins, clementines",2000,2000,t,24721,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01234,Tomatoes,2000,2000,t,554300,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01970,Unmanufactured tobacco,2000,2000,t,32237,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01221,Watermelons,2000,2000,t,54845,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01540,Yams,2000,2000,t,35200,A,Official figure,
QCL,Crops and livestock products,192,Cuba,5510,Production,01591,Yautia,2000,2000,t,98540,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01371,"Almonds, in shell",2000,2000,t,1800,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2000,2000,t,0,I,Imputed value,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01341,Apples,2000,2000,t,11300,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01343,Apricots,2000,2000,t,2220,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01216,Artichokes,2000,2000,t,3110,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01311,Avocados,2000,2000,t,1030,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01312,Bananas,2000,2000,t,8500,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,0115,Barley,2000,2000,t,37600,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01701,"Beans, dry",2000,2000,t,180,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01702,"Broad beans and horse beans, dry",2000,2000,t,350,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01243,"Broad beans and horse beans, green",2000,2000,t,2700,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01212,Cabbages,2000,2000,t,4750,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01229,Cantaloupes and other melons,2000,2000,t,9200,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01251,Carrots and turnips,2000,2000,t,1890,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01213,Cauliflowers and broccoli,2000,2000,t,2500,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01344.02,Cherries,2000,2000,t,1070,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01703,"Chick peas, dry",2000,2000,t,80,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2000,2000,t,1800,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01706,"Cow peas, dry",2000,2000,t,110,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01232,Cucumbers and gherkins,2000,2000,t,16500,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2000,2000,t,0,I,Imputed value,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01233,Eggplants (aubergines),2000,2000,t,2900,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01315,Figs,2000,2000,t,3900,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01330,Grapes,2000,2000,t,108018,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01252,Green garlic,2000,2000,t,215,E,Estimated value,
QCL,Crops and livestock products,196,Cyprus,5510,Production,0142,"Groundnuts, excluding shelled",2000,2000,t,1100,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01374,"Hazelnuts, in shell",2000,2000,t,35,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01449.02,Hempseed,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,196,Cyprus,5510,Production,01352,Kiwi fruit,2000,2000,t,420,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01254,Leeks and other alliaceous vegetables,2000,2000,t,42.56,I,Imputed value,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01322,Lemons and limes,2000,2000,t,20900,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01704,"Lentils, dry",2000,2000,t,3,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01214,Lettuce and chicory,2000,2000,t,1704,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01441,Linseed,2000,2000,t,0,I,Imputed value,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01356,Locust beans (carobs),2000,2000,t,7300,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01270,Mushrooms and truffles,2000,2000,t,1730,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,0117,Oats,2000,2000,t,350,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01239.01,Okra,2000,2000,t,1270,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01450,Olives,2000,2000,t,21000,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,t,7200,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01253.01,"Onions and shallots, green",2000,2000,t,253,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01323,Oranges,2000,2000,t,42700,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01241.90,"Other beans, green",2000,2000,t,2100,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01329,"Other citrus fruit, n.e.c.",2000,2000,t,371.92,I,Imputed value,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01359.90,"Other fruits, n.e.c.",2000,2000,t,1130,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01709.90,Other pulses n.e.c.,2000,2000,t,67,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2000,2000,t,0,I,Imputed value,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01319,"Other tropical fruits, n.e.c.",2000,2000,t,97.2,I,Imputed value,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,t,10133,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01345,Peaches and nectarines,2000,2000,t,3500,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01342.01,Pears,2000,2000,t,1200,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01242,"Peas, green",2000,2000,t,900,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01375,"Pistachios, in shell",2000,2000,t,15,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01346,Plums and sloes,2000,2000,t,1220,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01321,Pomelos and grapefruits,2000,2000,t,28100,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01510,Potatoes,2000,2000,t,117000,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01235,"Pumpkins, squash and gourds",2000,2000,t,4100,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01342.02,Quinces,2000,2000,t,80,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,0116,Rye,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,196,Cyprus,5510,Production,01921.01,"Seed cotton, unginned",2000,2000,t,0,I,Imputed value,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01444,Sesame seed,2000,2000,t,1,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01215,Spinach,2000,2000,t,1757,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01354,Strawberries,2000,2000,t,1740,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01324,"Tangerines, mandarins, clementines",2000,2000,t,35550,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01550,Taro,2000,2000,t,2800,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01234,Tomatoes,2000,2000,t,35600,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01929.02,"True hemp, raw or retted",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,196,Cyprus,5510,Production,01970,Unmanufactured tobacco,2000,2000,t,374,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01709.01,Vetches,2000,2000,t,66,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01376,"Walnuts, in shell",2000,2000,t,300,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,01221,Watermelons,2000,2000,t,30000,A,Official figure,
QCL,Crops and livestock products,196,Cyprus,5510,Production,0111,Wheat,2000,2000,t,10000,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01341,Apples,2000,2000,t,339431,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01343,Apricots,2000,2000,t,7445,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01211,Asparagus,2000,2000,t,1100,E,Estimated value,
QCL,Crops and livestock products,203,Czechia,5510,Production,0115,Barley,2000,2000,t,1629372,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01701,"Beans, dry",2000,2000,t,280,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01702,"Broad beans and horse beans, dry",2000,2000,t,4400,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,203,Czechia,5510,Production,01243,"Broad beans and horse beans, green",2000,2000,t,200,E,Estimated value,
QCL,Crops and livestock products,203,Czechia,5510,Production,01192,Buckwheat,2000,2000,t,3000,E,Estimated value,
QCL,Crops and livestock products,203,Czechia,5510,Production,01212,Cabbages,2000,2000,t,133561,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01195,Canary seed,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,203,Czechia,5510,Production,01229,Cantaloupes and other melons,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,203,Czechia,5510,Production,01251,Carrots and turnips,2000,2000,t,58596,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01213,Cauliflowers and broccoli,2000,2000,t,28558,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01199.90,Cereals n.e.c.,2000,2000,t,12000,E,Estimated value,
QCL,Crops and livestock products,203,Czechia,5510,Production,01344.02,Cherries,2000,2000,t,13613,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01703,"Chick peas, dry",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,203,Czechia,5510,Production,01691,Chicory roots,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,203,Czechia,5510,Production,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2000,2000,t,2400,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2000,2000,t,4100,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01232,Cucumbers and gherkins,2000,2000,t,40657,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01351.01,Currants,2000,2000,t,18089,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01929.01,"Flax, raw or retted",2000,2000,t,15137,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01351.02,Gooseberries,2000,2000,t,6824,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01330,Grapes,2000,2000,t,66937,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01252,Green garlic,2000,2000,t,7111,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01659,Hop cones,2000,2000,t,4865,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01704,"Lentils, dry",2000,2000,t,1,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01214,Lettuce and chicory,2000,2000,t,4500,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01441,Linseed,2000,2000,t,7552,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,0112,Maize (corn),2000,2000,t,303957,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,0118,Millet,2000,2000,t,2400,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01199.02,Mixed grain,2000,2000,t,8423,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01270,Mushrooms and truffles,2000,2000,t,1000,E,Estimated value,
QCL,Crops and livestock products,203,Czechia,5510,Production,01442,Mustard seed,2000,2000,t,14158,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,0117,Oats,2000,2000,t,135858,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,t,76402,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01241.90,"Other beans, green",2000,2000,t,850,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2000,2000,t,3000,E,Estimated value,
QCL,Crops and livestock products,203,Czechia,5510,Production,01359.90,"Other fruits, n.e.c.",2000,2000,t,24245.93,I,Imputed value,
QCL,Crops and livestock products,203,Czechia,5510,Production,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,203,Czechia,5510,Production,01449.90,"Other oil seeds, n.e.c.",2000,2000,t,2500,E,Estimated value,
QCL,Crops and livestock products,203,Czechia,5510,Production,01709.90,Other pulses n.e.c.,2000,2000,t,4900,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,203,Czechia,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2000,2000,t,62000,E,Estimated value,
QCL,Crops and livestock products,203,Czechia,5510,Production,01345,Peaches and nectarines,2000,2000,t,11197,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01342.01,Pears,2000,2000,t,25183,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01705,"Peas, dry",2000,2000,t,75256,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01242,"Peas, green",2000,2000,t,7105,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01346,Plums and sloes,2000,2000,t,18280,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01448,Poppy seed,2000,2000,t,13607,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01510,Potatoes,2000,2000,t,1475992,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01443,Rape or colza seed,2000,2000,t,844428,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01353.01,Raspberries,2000,2000,t,727,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,0116,Rye,2000,2000,t,150052,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,0114,Sorghum,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,203,Czechia,5510,Production,01344.01,Sour cherries,2000,2000,t,9928,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,0141,Soya beans,2000,2000,t,2348,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01215,Spinach,2000,2000,t,3500,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01354,Strawberries,2000,2000,t,12547,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01801,Sugar beet,2000,2000,t,2808839,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01445,Sunflower seed,2000,2000,t,65421,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01234,Tomatoes,2000,2000,t,30573,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01191,Triticale,2000,2000,t,138468,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,01929.02,"True hemp, raw or retted",2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,203,Czechia,5510,Production,01970,Unmanufactured tobacco,2000,2000,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,203,Czechia,5510,Production,01709.01,Vetches,2000,2000,t,150,E,Estimated value,
QCL,Crops and livestock products,203,Czechia,5510,Production,01376,"Walnuts, in shell",2000,2000,t,6465,A,Official figure,
QCL,Crops and livestock products,203,Czechia,5510,Production,0111,Wheat,2000,2000,t,4084107,A,Official figure,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01341,Apples,2000,2000,t,652718.41,I,Imputed value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,0115,Barley,2000,2000,t,29000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01701,"Beans, dry",2000,2000,t,320000,E,Estimated value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01212,Cabbages,2000,2000,t,630000,E,Estimated value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01229,Cantaloupes and other melons,2000,2000,t,110000,E,Estimated value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01373,"Chestnuts, in shell",2000,2000,t,8497.32,I,Imputed value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2000,2000,t,55233.8,I,Imputed value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01232,Cucumbers and gherkins,2000,2000,t,64000,E,Estimated value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01233,Eggplants (aubergines),2000,2000,t,43000,E,Estimated value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01252,Green garlic,2000,2000,t,80000,E,Estimated value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01659,Hop cones,2000,2000,t,2155.77,I,Imputed value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,0112,Maize (corn),2000,2000,t,1041000,A,Official figure,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,0118,Millet,2000,2000,t,42000,E,Estimated value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01270,Mushrooms and truffles,2000,2000,t,5735.93,I,Imputed value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,0117,Oats,2000,2000,t,20000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,t,82639.43,I,Imputed value,
QCL,Crops and livestock products,408,Democratic People's Republic of Korea,5510,Production,01253.01,"Onions and shallots, green",2000,2000,t,91963.25,I,Imputed value,
